scenario,events,split_mode,base_distribution,background,base_info,background_info,event_infos,scenario_group,dataset,length
point_anomaly,point_anomaly,train,ar,linear,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 3, 'ar_coefs': array([ 0.463842  , -0.38036684, -0.17281104])}","{'background': 'linear', 'slope': np.float64(0.004770423493637828), 'intercept': -0.2207813237295969, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 5, 'anomaly_indices': array([ 49, 126, 294, 312, 376], dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}]",single_event,train,400
no_event,none,train,arma,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 4, 'ar_coefs': array([ 0.45762123,  0.25101346, -0.52806415,  0.53004254]), 'ma_order': 1, 'ma_coefs': array([0.68796956])}","{'background': 'linear+single_seasonality', 'slope': np.float64(-0.013815455040331595), 'intercept': 0.015110547696525312, 'seasonal_period': 52, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(2.5778970394651575)}",[],no_event,train,400
mean_shift+point_anomaly,"mean_shift,point_anomaly",train,ma,quadratic_trend,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 1, 'ma_coefs': array([-0.25133683])}","{'background': 'quadratic_trend', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': ['quadratic_trend'], 'quadratic_strength': np.float64(0.6816698107977287), 'quadratic_sign': np.int64(-1), 'quadratic_location': 'center'}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 2, 'location': None, 'shift_indices': [np.int64(179), np.int64(298)], 'shift_magnitudes': [np.float64(3.035113265645184), np.float64(2.0256185806363303)], 'wrapper_event_label': 'mean_shift'}, {'type': 'anomaly', 'subtype': 'single_point', 'num_anomalies': 1, 'anomaly_indices': array([292]), 'location': None, 'point_anomaly_variant': 'single_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,train,400
point_anomaly+collective_anomaly,"point_anomaly,collective_anomaly",train,arma,none,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 1, 'ar_coefs': array([0.77991768]), 'ma_order': 1, 'ma_coefs': array([0.08678725])}","{'background': 'none', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': []}","[{'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 3, 'anomaly_indices': array([ 19, 269, 328], dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['rectangular'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([170]), 'ends': array([190]), 'lengths': [20], 'magnitudes': [np.float64(2.759123697417037)], 'magnitude_strengths': [1.6170365921864298], 'wrapper_event_label': 'collective_anomaly'}]",anomaly_anomaly,train,400
mean_shift+variance_shift,"mean_shift,variance_shift",train,white_noise,none,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'none', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': []}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(350)], 'shift_magnitudes': [np.float64(3.2739159796077892)], 'wrapper_event_label': 'mean_shift'}, {'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(354)], 'shift_magnitudes': [1.8886059103638781], 'wrapper_event_label': 'variance_shift'}]",shift_shift,train,400
trend_shift,trend_shift,train,ma,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 3, 'ma_coefs': array([-0.68388625,  0.20678212, -0.27641675])}","{'background': 'linear+single_seasonality', 'slope': np.float64(-0.01278864708994692), 'intercept': 0.2671799154978055, 'seasonal_period': 12, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(1.4981198743545063)}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [205], 'shift_types': ['magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(-0.01278864708994692), 'intercept': 0.2671799154978055}}]",single_event,train,400
variance_shift,variance_shift,train,white_noise,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'linear+single_seasonality', 'slope': np.float64(0.010739491320522376), 'intercept': 0.21845209743920135, 'seasonal_period': 52, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(1.863407494478581)}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(0)], 'shift_magnitudes': [2.0362028977811737], 'wrapper_event_label': 'variance_shift'}]",single_event,train,400
trend_shift+point_anomaly,"trend_shift,point_anomaly",train,ar,linear,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 5, 'ar_coefs': array([-0.17882831, -0.42834531, -0.49469851, -0.2721122 , -0.05192731])}","{'background': 'linear', 'slope': np.float64(-0.014783910700924168), 'intercept': 0.3280313986744876, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [161], 'shift_types': ['direction_and_magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(-0.014783910700924168), 'intercept': 0.3280313986744876}}, {'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 7, 'anomaly_indices': array([ 37,  41, 110, 144, 165, 234, 360], dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,train,400
trend_shift,trend_shift,train,ma,single_seasonality+linear,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 2, 'ma_coefs': array([ 0.606771  , -0.05922684])}","{'background': 'single_seasonality+linear', 'slope': np.float64(-0.012723758292106481), 'intercept': -0.3892994850311128, 'seasonal_period': 30, 'components': ['single_seasonality', 'linear'], 'seasonal_amplitude': np.float64(1.920552829385692)}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 2, 'location': 'middle', 'shift_indices': [np.int64(150), np.int64(240)], 'shift_types': ['direction_and_magnitude_change', 'magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(-0.012723758292106481), 'intercept': -0.3892994850311128}}]",single_event,train,400
mean_shift,mean_shift,train,ma,single_seasonality,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 3, 'ma_coefs': array([-0.13556706, -0.3951687 , -0.16298237])}","{'background': 'single_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': 12, 'components': ['single_seasonality'], 'seasonal_amplitude': np.float64(0.7859407192304911)}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 2, 'location': None, 'shift_indices': [np.int64(192), np.int64(300)], 'shift_magnitudes': [np.float64(1.7275820382041585), np.float64(3.348802303074045)], 'wrapper_event_label': 'mean_shift'}]",single_event,train,400
point_anomaly,point_anomaly,train,ma,none,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 1, 'ma_coefs': array([0.19708982])}","{'background': 'none', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': []}","[{'type': 'anomaly', 'subtype': 'single_point', 'num_anomalies': 1, 'anomaly_indices': array([137]), 'location': None, 'point_anomaly_variant': 'single_point', 'wrapper_event_label': 'point_anomaly'}]",single_event,train,400
mean_shift+point_anomaly,"mean_shift,point_anomaly",train,ar,quadratic_trend,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 1, 'ar_coefs': array([-0.3299107])}","{'background': 'quadratic_trend', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': ['quadratic_trend'], 'quadratic_strength': np.float64(1.1626606677778573), 'quadratic_sign': np.int64(-1), 'quadratic_location': 'left'}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(352)], 'shift_magnitudes': [np.float64(2.5430674362429997)], 'wrapper_event_label': 'mean_shift'}, {'type': 'anomaly', 'subtype': 'single_point', 'num_anomalies': 1, 'anomaly_indices': array([103]), 'location': None, 'point_anomaly_variant': 'single_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,train,400
mean_shift+point_anomaly,"mean_shift,point_anomaly",train,arma,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 1, 'ar_coefs': array([-0.14906372]), 'ma_order': 3, 'ma_coefs': array([-0.4086071 , -0.08696452,  0.72433177])}","{'background': 'linear+single_seasonality', 'slope': np.float64(0.009477211526054583), 'intercept': 0.2542366476955371, 'seasonal_period': 24, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(1.091047127097857)}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(192)], 'shift_magnitudes': [np.float64(2.9854196372738593)], 'wrapper_event_label': 'mean_shift'}, {'type': 'anomaly', 'subtype': 'single_point', 'num_anomalies': 1, 'anomaly_indices': array([136]), 'location': None, 'point_anomaly_variant': 'single_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,train,400
mean_shift,mean_shift,train,white_noise,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'linear+single_seasonality', 'slope': np.float64(0.006824062986360318), 'intercept': -0.09420275519526866, 'seasonal_period': 30, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(1.1046712091207864)}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 2, 'location': None, 'shift_indices': [np.int64(60), np.int64(180)], 'shift_magnitudes': [np.float64(1.5402903088305668), np.float64(2.4970787156629575)], 'wrapper_event_label': 'mean_shift'}]",single_event,train,400
mean_shift+collective_anomaly,"mean_shift,collective_anomaly",train,ma,quadratic_trend,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 5, 'ma_coefs': array([-0.47577476, -0.70743661,  0.04699964,  0.48523269,  0.14745461])}","{'background': 'quadratic_trend', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': ['quadratic_trend'], 'quadratic_strength': np.float64(1.2897972309025323), 'quadratic_sign': np.int64(-1), 'quadratic_location': 'right'}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 2, 'location': None, 'shift_indices': [np.int64(109), np.int64(184)], 'shift_magnitudes': [np.float64(5.202527586341028), np.float64(2.6318810145333424)], 'wrapper_event_label': 'mean_shift'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['triangular'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([196]), 'ends': array([254]), 'lengths': [58], 'magnitudes': [np.float64(-4.005476672376753)], 'magnitude_strengths': [2.1235441805246436], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,train,400
variance_shift+collective_anomaly,"variance_shift,collective_anomaly",train,ar,single_seasonality,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 2, 'ar_coefs': array([ 0.89011812, -0.197065  ])}","{'background': 'single_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': 24, 'components': ['single_seasonality'], 'seasonal_amplitude': np.float64(1.6542177667335132)}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(312)], 'shift_magnitudes': [2.824091827140226], 'wrapper_event_label': 'variance_shift'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['triangular'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([192]), 'ends': array([249]), 'lengths': [57], 'magnitudes': [np.float64(3.6199595106359808)], 'magnitude_strengths': [2.038600372921086], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,train,400
trend_shift+collective_anomaly,"trend_shift,collective_anomaly",train,arma,linear,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 1, 'ar_coefs': array([-0.34908986]), 'ma_order': 1, 'ma_coefs': array([-0.75213783])}","{'background': 'linear', 'slope': np.float64(0.003993282720181169), 'intercept': -0.3614643813586592, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [210], 'shift_types': ['direction_and_magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.003993282720181169), 'intercept': -0.3614643813586592}}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['triangular'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([239]), 'ends': array([276]), 'lengths': [37], 'magnitudes': [np.float64(3.6537295202584685)], 'magnitude_strengths': [2.1440068360800817], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,train,400
mean_shift+collective_anomaly,"mean_shift,collective_anomaly",train,ma,none,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 5, 'ma_coefs': array([ 0.55495144, -0.55082086, -0.88934141,  0.06418243,  0.2895559 ])}","{'background': 'none', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': []}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(170)], 'shift_magnitudes': [np.float64(4.1989000789663855)], 'wrapper_event_label': 'mean_shift'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['rectangular'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([200]), 'ends': array([230]), 'lengths': [30], 'magnitudes': [np.float64(2.8256229818264926)], 'magnitude_strengths': [1.2989295577921727], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,train,400
variance_shift+collective_anomaly,"variance_shift,collective_anomaly",train,ma,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 3, 'ma_coefs': array([ 0.20695162, -0.55970639, -0.2642055 ])}","{'background': 'linear+single_seasonality', 'slope': np.float64(0.008617129232963424), 'intercept': 0.2741169135161554, 'seasonal_period': 52, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(1.9014184651875736)}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 2, 'location': None, 'shift_indices': [np.int64(52), np.int64(208)], 'shift_magnitudes': [1.5508233059752485, 1.7821296031488911], 'wrapper_event_label': 'variance_shift'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['gaussian'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([160]), 'ends': array([200]), 'lengths': [40], 'magnitudes': [np.float64(-3.5382325132737913)], 'magnitude_strengths': [1.9472241614449075], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,train,400
variance_shift+collective_anomaly,"variance_shift,collective_anomaly",train,ma,quadratic_trend,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 2, 'ma_coefs': array([-0.11817983,  0.31264078])}","{'background': 'quadratic_trend', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': ['quadratic_trend'], 'quadratic_strength': np.float64(1.2201485736610642), 'quadratic_sign': np.int64(-1), 'quadratic_location': 'right'}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(217)], 'shift_magnitudes': [2.0448837123277146], 'wrapper_event_label': 'variance_shift'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['rectangular'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([221]), 'ends': array([249]), 'lengths': [28], 'magnitudes': [np.float64(-1.7256961448716241)], 'magnitude_strengths': [1.0404979838566633], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,train,400
variance_shift+trend_shift,"variance_shift,trend_shift",train,ar,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 4, 'ar_coefs': array([ 0.25775572, -0.3881708 , -0.03139526, -0.41013148])}","{'background': 'linear+single_seasonality', 'slope': np.float64(0.012287301001192921), 'intercept': 0.0375672101085327, 'seasonal_period': 30, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(1.9566061595218351)}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(60)], 'shift_magnitudes': [1.6065399114569519], 'wrapper_event_label': 'variance_shift'}, {'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [209], 'shift_types': ['magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.012287301001192921), 'intercept': 0.0375672101085327}}]",shift_shift,train,400
