scenario,events,split_mode,base_distribution,background,base_info,background_info,event_infos,scenario_group,dataset,length
mean_shift+trend_shift,"mean_shift,trend_shift",ood_params,arma,single_seasonality+linear,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 2, 'ar_coefs': array([-0.26524995,  0.61955604]), 'ma_order': 2, 'ma_coefs': array([-0.12654693, -0.56255769])}","{'background': 'single_seasonality+linear', 'slope': np.float64(0.012553918549916653), 'intercept': -0.3359881969031093, 'seasonal_period': 12, 'components': ['single_seasonality', 'linear'], 'seasonal_amplitude': np.float64(1.562683623628059)}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 2, 'location': 'middle', 'shift_indices': [np.int64(180), np.int64(336)], 'shift_magnitudes': [np.float64(2.843264894634928), np.float64(2.88632353734621)], 'wrapper_event_label': 'mean_shift'}, {'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [191], 'shift_types': ['direction_and_magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.012553918549916653), 'intercept': -0.3359881969031093}}]",shift_shift,ood_params,400
trend_shift+collective_anomaly,"trend_shift,collective_anomaly",ood_params,white_noise,single_seasonality+linear,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'single_seasonality+linear', 'slope': np.float64(-0.013860073068624851), 'intercept': -0.469775866052326, 'seasonal_period': 12, 'components': ['single_seasonality', 'linear'], 'seasonal_amplitude': np.float64(1.0653589893370843)}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'beginning', 'shift_indices': [86], 'shift_types': ['direction_and_magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(-0.013860073068624851), 'intercept': -0.469775866052326}}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['ramp'], 'num_anomalies': 1, 'location': 'beginning', 'starts': array([101]), 'ends': array([127]), 'lengths': [26], 'magnitudes': [np.float64(2.214413866888805)], 'magnitude_strengths': [2.1923483563043975], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,ood_params,400
no_event,none,ood_params,ar,single_seasonality,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 2, 'ar_coefs': array([ 0.89956298, -0.24603529])}","{'background': 'single_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': 52, 'components': ['single_seasonality'], 'seasonal_amplitude': np.float64(2.2831920071390335)}",[],no_event,ood_params,400
mean_shift+point_anomaly,"mean_shift,point_anomaly",ood_params,white_noise,single_seasonality,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'single_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': 52, 'components': ['single_seasonality'], 'seasonal_amplitude': np.float64(0.9018393847035081)}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [182], 'shift_magnitudes': [np.float64(2.840555461645803)], 'wrapper_event_label': 'mean_shift'}, {'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 7, 'anomaly_indices': array([ 10,  30, 131, 209, 224, 248, 307], dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,ood_params,400
mean_shift+point_anomaly,"mean_shift,point_anomaly",ood_params,white_noise,linear,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'linear', 'slope': np.float64(-0.0077758957694724845), 'intercept': -0.08948596014613708, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': 'beginning', 'shift_indices': [64], 'shift_magnitudes': [np.float64(3.9910878298180044)], 'wrapper_event_label': 'mean_shift'}, {'type': 'anomaly', 'subtype': 'single_point', 'num_anomalies': 1, 'anomaly_indices': array([98]), 'location': 'beginning', 'point_anomaly_variant': 'single_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,ood_params,400
mean_shift+trend_shift,"mean_shift,trend_shift",ood_params,arma,linear,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 4, 'ar_coefs': array([ 0.89963551, -0.83144169, -0.09029476,  0.14402479]), 'ma_order': 1, 'ma_coefs': array([-0.03565078])}","{'background': 'linear', 'slope': np.float64(0.008961291369408472), 'intercept': -0.3334293330393191, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': 'beginning', 'shift_indices': [41], 'shift_magnitudes': [np.float64(3.8532465719270106)], 'wrapper_event_label': 'mean_shift'}, {'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 2, 'location': 'beginning', 'shift_indices': [np.int64(63), np.int64(164)], 'shift_types': ['magnitude_change', 'magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.008961291369408472), 'intercept': -0.3334293330393191}}]",shift_shift,ood_params,400
variance_shift+point_anomaly,"variance_shift,point_anomaly",ood_params,white_noise,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'linear+single_seasonality', 'slope': np.float64(0.011021022684190133), 'intercept': -0.08200875614421865, 'seasonal_period': 30, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(1.7494246749256632)}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [233], 'shift_magnitudes': [2.048275992818992], 'wrapper_event_label': 'variance_shift'}, {'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 4, 'anomaly_indices': array([ 34, 253, 275, 282], dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,ood_params,400
variance_shift+collective_anomaly,"variance_shift,collective_anomaly",ood_params,white_noise,quadratic_trend,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'quadratic_trend', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': ['quadratic_trend'], 'quadratic_strength': np.float64(0.6626244389015846), 'quadratic_sign': np.int64(1), 'quadratic_location': 'left'}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': 'end', 'shift_indices': [293], 'shift_magnitudes': [2.969279213971839], 'wrapper_event_label': 'variance_shift'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['decay'], 'num_anomalies': 1, 'location': 'end', 'starts': array([290]), 'ends': array([310]), 'lengths': [20], 'magnitudes': [np.float64(1.7730579201450707)], 'magnitude_strengths': [1.9899353343146602], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,ood_params,400
point_anomaly,point_anomaly,ood_params,ar,linear,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 2, 'ar_coefs': array([-0.14117946,  0.80222746])}","{'background': 'linear', 'slope': np.float64(-0.0040824454911616535), 'intercept': -0.021212013612052938, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 2, 'anomaly_indices': array([ 47, 340], dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}]",single_event,ood_params,400
mean_shift+point_anomaly,"mean_shift,point_anomaly",ood_params,white_noise,linear,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'linear', 'slope': np.float64(0.007483548757732567), 'intercept': -0.03997276973907804, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': 'end', 'shift_indices': [341], 'shift_magnitudes': [np.float64(4.241486595271389)], 'wrapper_event_label': 'mean_shift'}, {'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 3, 'anomaly_indices': array([161, 322, 359], dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,ood_params,400
trend_shift,trend_shift,ood_params,ar,linear,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 1, 'ar_coefs': array([0.50097119])}","{'background': 'linear', 'slope': np.float64(0.008030225911938102), 'intercept': -0.20213545400022637, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 2, 'location': 'end', 'shift_indices': [np.int64(118), np.int64(341)], 'shift_types': ['direction_change', 'magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.008030225911938102), 'intercept': -0.20213545400022637}}]",single_event,ood_params,400
mean_shift+collective_anomaly,"mean_shift,collective_anomaly",ood_params,arma,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 2, 'ar_coefs': array([-0.75000778, -0.50384516]), 'ma_order': 2, 'ma_coefs': array([0.51853174, 0.08103391])}","{'background': 'linear+single_seasonality', 'slope': np.float64(-0.004900031727861925), 'intercept': -0.41637940305358645, 'seasonal_period': 12, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(0.8112022358471921)}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': 'end', 'shift_indices': [311], 'shift_magnitudes': [np.float64(3.1677133646420144)], 'wrapper_event_label': 'mean_shift'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['gaussian'], 'num_anomalies': 1, 'location': 'end', 'starts': array([291]), 'ends': array([333]), 'lengths': [42], 'magnitudes': [np.float64(1.6016058287790016)], 'magnitude_strengths': [1.8126703054283144], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,ood_params,400
mean_shift+point_anomaly,"mean_shift,point_anomaly",ood_params,ma,linear,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 3, 'ma_coefs': array([0.38543094, 0.30378861, 0.4335106 ])}","{'background': 'linear', 'slope': np.float64(-0.012685772635235359), 'intercept': 0.39861032486092174, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': 'beginning', 'shift_indices': [97], 'shift_magnitudes': [np.float64(2.0379818125560023)], 'wrapper_event_label': 'mean_shift'}, {'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 5, 'anomaly_indices': array([ 70,  73, 313, 349, 379], dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,ood_params,400
variance_shift+collective_anomaly,"variance_shift,collective_anomaly",ood_params,arma,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 1, 'ar_coefs': array([0.58354531]), 'ma_order': 1, 'ma_coefs': array([-0.28992512])}","{'background': 'linear+single_seasonality', 'slope': np.float64(-0.004788060838534929), 'intercept': 0.013636503674715805, 'seasonal_period': 24, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(0.8427756525930514)}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 2, 'location': 'middle', 'shift_indices': [np.int64(168), np.int64(240)], 'shift_magnitudes': [2.065580180088734, 2.35733533557999], 'wrapper_event_label': 'variance_shift'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['gaussian'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([207]), 'ends': array([265]), 'lengths': [58], 'magnitudes': [np.float64(-2.9159805545467354)], 'magnitude_strengths': [2.0081594519758434], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,ood_params,400
trend_shift,trend_shift,ood_params,ar,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 1, 'ar_coefs': array([-0.75394682])}","{'background': 'linear+single_seasonality', 'slope': np.float64(0.0066023827011797934), 'intercept': 0.37127642216516854, 'seasonal_period': 30, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(1.5797728512739275)}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'beginning', 'shift_indices': [107], 'shift_types': ['direction_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.0066023827011797934), 'intercept': 0.37127642216516854}}]",single_event,ood_params,400
point_anomaly,point_anomaly,ood_params,arma,none,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 1, 'ar_coefs': array([0.38245254]), 'ma_order': 5, 'ma_coefs': array([ 0.39304906,  0.42180012, -0.33655488, -0.02950582,  0.06800962])}","{'background': 'none', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': []}","[{'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 3, 'anomaly_indices': array([ 55, 241, 322], dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}]",single_event,ood_params,400
mean_shift+collective_anomaly,"mean_shift,collective_anomaly",ood_params,ar,single_seasonality,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 4, 'ar_coefs': array([-0.58758205, -0.44756613,  0.21055992, -0.16530248])}","{'background': 'single_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': 52, 'components': ['single_seasonality'], 'seasonal_amplitude': np.float64(1.182440544094445)}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [211], 'shift_magnitudes': [np.float64(3.158307161069489)], 'wrapper_event_label': 'mean_shift'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['ramp'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([188]), 'ends': array([216]), 'lengths': [28], 'magnitudes': [np.float64(-1.9160804457936038)], 'magnitude_strengths': [1.5992131482223872], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,ood_params,400
point_anomaly,point_anomaly,ood_params,white_noise,quadratic_trend,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'quadratic_trend', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': ['quadratic_trend'], 'quadratic_strength': np.float64(0.860178508867807), 'quadratic_sign': np.int64(-1), 'quadratic_location': 'right'}","[{'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 6, 'anomaly_indices': array([ 71,  82, 137, 163, 166, 353], dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}]",single_event,ood_params,400
variance_shift,variance_shift,ood_params,arma,quadratic_trend,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 4, 'ar_coefs': array([0.21348139, 0.01139801, 0.45445852, 0.23439054]), 'ma_order': 1, 'ma_coefs': array([-0.86095406])}","{'background': 'quadratic_trend', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': ['quadratic_trend'], 'quadratic_strength': np.float64(1.659168254267956), 'quadratic_sign': np.int64(1), 'quadratic_location': 'right'}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 2, 'location': 'end', 'shift_indices': [np.int64(47), np.int64(159)], 'shift_magnitudes': [2.3164990373915137, 2.8805874947205568], 'wrapper_event_label': 'variance_shift'}]",single_event,ood_params,400
trend_shift,trend_shift,ood_params,white_noise,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'linear+single_seasonality', 'slope': np.float64(0.004355178179050186), 'intercept': 0.48512908646885455, 'seasonal_period': 30, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(0.9452646716830062)}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [189], 'shift_types': ['direction_and_magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.004355178179050186), 'intercept': 0.48512908646885455}}]",single_event,ood_params,400
collective_anomaly,collective_anomaly,ood_params,ar,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 1, 'ar_coefs': array([-0.54773682])}","{'background': 'linear+single_seasonality', 'slope': np.float64(-0.012602362529293228), 'intercept': 0.2798485861258031, 'seasonal_period': 30, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(1.526408251346616)}","[{'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['ramp', 'ramp'], 'num_anomalies': 2, 'location': 'none', 'starts': array([ 85, 224]), 'ends': array([113, 263]), 'lengths': [28, 39], 'magnitudes': [np.float64(-1.9358847909957135), np.float64(2.7020542465115174)], 'magnitude_strengths': [2.075681652124515, 2.1779757502520227], 'wrapper_event_label': 'collective_anomaly'}]",single_event,ood_params,400
