scenario,events,split_mode,base_distribution,background,base_info,background_info,event_infos,scenario_group,dataset,length
trend_shift+collective_anomaly,"trend_shift,collective_anomaly",train,arma,linear,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 1, 'ar_coefs': array([0.67357289]), 'ma_order': 5, 'ma_coefs': array([ 0.36436128, -0.20542351, -0.13274847, -0.00409282, -0.26652769])}","{'background': 'linear', 'slope': np.float64(0.007595556236576323), 'intercept': 0.3834338644331218, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [162], 'shift_types': ['direction_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.007595556236576323), 'intercept': 0.3834338644331218}}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['decay'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([166]), 'ends': array([199]), 'lengths': [33], 'magnitudes': [np.float64(2.5777470488168097)], 'magnitude_strengths': [1.6734223650737898], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,train,400
mean_shift,mean_shift,train,white_noise,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'linear+single_seasonality', 'slope': np.float64(0.008145106195088283), 'intercept': 0.4248058049248906, 'seasonal_period': 30, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(1.0291203380897607)}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 2, 'location': None, 'shift_indices': [np.int64(90), np.int64(180)], 'shift_magnitudes': [np.float64(2.99950447556143), np.float64(3.7523725190412955)], 'wrapper_event_label': 'mean_shift'}]",single_event,train,400
variance_shift,variance_shift,train,ma,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 3, 'ma_coefs': array([-0.0848681 ,  0.18081046, -0.73704171])}","{'background': 'linear+single_seasonality', 'slope': np.float64(0.004630171061278199), 'intercept': 0.3346887935822611, 'seasonal_period': 12, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(1.2408966950445717)}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 2, 'location': None, 'shift_indices': [np.int64(84), np.int64(288)], 'shift_magnitudes': [2.378140408641394, 1.6186503052232184], 'wrapper_event_label': 'variance_shift'}]",single_event,train,400
point_anomaly+collective_anomaly,"point_anomaly,collective_anomaly",train,ma,none,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 2, 'ma_coefs': array([-0.24653083,  0.5778594 ])}","{'background': 'none', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': []}","[{'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 8, 'anomaly_indices': array([  5,  36, 180, 199, 275, 318, 375, 396], dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['gaussian'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([220]), 'ends': array([279]), 'lengths': [59], 'magnitudes': [np.float64(-3.734937486834778)], 'magnitude_strengths': [1.6917717650881174], 'wrapper_event_label': 'collective_anomaly'}]",anomaly_anomaly,train,400
trend_shift,trend_shift,train,white_noise,linear,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'linear', 'slope': np.float64(-0.009757580210834973), 'intercept': -0.29582003972584936, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [162], 'shift_types': ['direction_and_magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(-0.009757580210834973), 'intercept': -0.29582003972584936}}]",single_event,train,400
variance_shift+trend_shift,"variance_shift,trend_shift",train,ma,linear,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 4, 'ma_coefs': array([ 0.08549344, -0.42274225,  0.47205696,  0.60600558])}","{'background': 'linear', 'slope': np.float64(0.009395157887221634), 'intercept': 0.4327760820801603, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 2, 'location': None, 'shift_indices': [np.int64(80), np.int64(179)], 'shift_magnitudes': [2.1329166713958045, 1.9600545683663018], 'wrapper_event_label': 'variance_shift'}, {'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 2, 'location': 'middle', 'shift_indices': [np.int64(115), np.int64(173)], 'shift_types': ['direction_and_magnitude_change', 'direction_and_magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.009395157887221634), 'intercept': 0.4327760820801603}}]",shift_shift,train,400
mean_shift+collective_anomaly,"mean_shift,collective_anomaly",train,white_noise,linear,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'linear', 'slope': np.float64(0.006127146792045545), 'intercept': 0.08579675203233073, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(159)], 'shift_magnitudes': [np.float64(3.4359116492561226)], 'wrapper_event_label': 'mean_shift'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['ramp'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([200]), 'ends': array([240]), 'lengths': [40], 'magnitudes': [np.float64(2.2513665602107755)], 'magnitude_strengths': [1.8452707952956553], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,train,400
variance_shift+point_anomaly,"variance_shift,point_anomaly",train,arma,quadratic_trend,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 3, 'ar_coefs': array([-0.2258534 ,  0.26829974,  0.41917131]), 'ma_order': 4, 'ma_coefs': array([-0.17974679,  0.75011173, -0.33943376,  0.82656005])}","{'background': 'quadratic_trend', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': ['quadratic_trend'], 'quadratic_strength': np.float64(2.183779129983771), 'quadratic_sign': np.int64(1), 'quadratic_location': 'center'}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(235)], 'shift_magnitudes': [2.046143183883534], 'wrapper_event_label': 'variance_shift'}, {'type': 'anomaly', 'subtype': 'single_point', 'num_anomalies': 1, 'anomaly_indices': array([112]), 'location': None, 'point_anomaly_variant': 'single_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,train,400
variance_shift+collective_anomaly,"variance_shift,collective_anomaly",train,ma,quadratic_trend,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 3, 'ma_coefs': array([0.2720807 , 0.49406006, 0.19353599])}","{'background': 'quadratic_trend', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': ['quadratic_trend'], 'quadratic_strength': np.float64(0.6192560484061662), 'quadratic_sign': np.int64(-1), 'quadratic_location': 'right'}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(131)], 'shift_magnitudes': [2.419391533247681], 'wrapper_event_label': 'variance_shift'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['rectangular'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([231]), 'ends': array([267]), 'lengths': [36], 'magnitudes': [np.float64(0.7971112365493478)], 'magnitude_strengths': [1.2169567776634516], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,train,400
mean_shift+variance_shift,"mean_shift,variance_shift",train,arma,quadratic_trend,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 2, 'ar_coefs': array([ 0.415002 , -0.1121825]), 'ma_order': 3, 'ma_coefs': array([ 0.52628589,  0.1770597 , -0.05416343])}","{'background': 'quadratic_trend', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': ['quadratic_trend'], 'quadratic_strength': np.float64(0.838192614604287), 'quadratic_sign': np.int64(1), 'quadratic_location': 'right'}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(331)], 'shift_magnitudes': [np.float64(2.58290325281947)], 'wrapper_event_label': 'mean_shift'}, {'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(181)], 'shift_magnitudes': [2.363510894558888], 'wrapper_event_label': 'variance_shift'}]",shift_shift,train,400
point_anomaly,point_anomaly,train,ma,quadratic_trend,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 4, 'ma_coefs': array([ 0.45551997,  0.03002661, -0.2831576 , -0.49319132])}","{'background': 'quadratic_trend', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': ['quadratic_trend'], 'quadratic_strength': np.float64(0.7655025149244732), 'quadratic_sign': np.int64(1), 'quadratic_location': 'left'}","[{'type': 'anomaly', 'subtype': 'single_point', 'num_anomalies': 1, 'anomaly_indices': array([161]), 'location': None, 'point_anomaly_variant': 'single_point', 'wrapper_event_label': 'point_anomaly'}]",single_event,train,400
trend_shift,trend_shift,train,ar,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 4, 'ar_coefs': array([ 0.58968819, -0.44852695,  0.58997967, -0.71991571])}","{'background': 'linear+single_seasonality', 'slope': np.float64(-0.005169555852464952), 'intercept': 0.11813516675962887, 'seasonal_period': 12, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(1.79553262023984)}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 2, 'location': 'middle', 'shift_indices': [np.int64(132), np.int64(312)], 'shift_types': ['direction_and_magnitude_change', 'magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(-0.005169555852464952), 'intercept': 0.11813516675962887}}]",single_event,train,400
point_anomaly+collective_anomaly,"point_anomaly,collective_anomaly",train,ma,linear,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 1, 'ma_coefs': array([0.87747983])}","{'background': 'linear', 'slope': np.float64(0.011027624005845758), 'intercept': -0.017551449590104462, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 3, 'anomaly_indices': array([247, 254, 364], dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['gaussian'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([225]), 'ends': array([284]), 'lengths': [59], 'magnitudes': [np.float64(2.0130680887803756)], 'magnitude_strengths': [1.6539957524759081], 'wrapper_event_label': 'collective_anomaly'}]",anomaly_anomaly,train,400
point_anomaly,point_anomaly,train,arma,none,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 1, 'ar_coefs': array([-0.02570848]), 'ma_order': 4, 'ma_coefs': array([0.81800881, 0.16044892, 0.15691861, 0.1876451 ])}","{'background': 'none', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': []}","[{'type': 'anomaly', 'subtype': 'single_point', 'num_anomalies': 1, 'anomaly_indices': array([154]), 'location': None, 'point_anomaly_variant': 'single_point', 'wrapper_event_label': 'point_anomaly'}]",single_event,train,400
trend_shift+collective_anomaly,"trend_shift,collective_anomaly",train,white_noise,linear,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'linear', 'slope': np.float64(0.008493857155258053), 'intercept': -0.04020144225704747, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [232], 'shift_types': ['magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.008493857155258053), 'intercept': -0.04020144225704747}}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['ramp'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([194]), 'ends': array([221]), 'lengths': [27], 'magnitudes': [np.float64(2.2605819859940826)], 'magnitude_strengths': [2.0984617629670312], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,train,400
mean_shift+point_anomaly,"mean_shift,point_anomaly",train,arma,none,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 4, 'ar_coefs': array([ 0.74461147, -0.66127764, -0.03852621, -0.23483825]), 'ma_order': 2, 'ma_coefs': array([-0.27518848,  0.20501858])}","{'background': 'none', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': []}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(340)], 'shift_magnitudes': [np.float64(4.6076909368838255)], 'wrapper_event_label': 'mean_shift'}, {'type': 'anomaly', 'subtype': 'single_point', 'num_anomalies': 1, 'anomaly_indices': array([132]), 'location': None, 'point_anomaly_variant': 'single_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,train,400
mean_shift+variance_shift,"mean_shift,variance_shift",train,white_noise,single_seasonality,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'single_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': 30, 'components': ['single_seasonality'], 'seasonal_amplitude': np.float64(1.9174860690838538)}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(270)], 'shift_magnitudes': [np.float64(4.4668919599741335)], 'wrapper_event_label': 'mean_shift'}, {'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(300)], 'shift_magnitudes': [2.036057043153538], 'wrapper_event_label': 'variance_shift'}]",shift_shift,train,400
trend_shift+collective_anomaly,"trend_shift,collective_anomaly",train,ar,linear,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 1, 'ar_coefs': array([-0.30130012])}","{'background': 'linear', 'slope': np.float64(-0.006690283953799957), 'intercept': -0.17753738340471692, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [179], 'shift_types': ['direction_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(-0.006690283953799957), 'intercept': -0.17753738340471692}}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['decay'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([234]), 'ends': array([264]), 'lengths': [30], 'magnitudes': [np.float64(3.0281491490263037)], 'magnitude_strengths': [2.1408146960288494], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,train,400
mean_shift+collective_anomaly,"mean_shift,collective_anomaly",train,ma,linear,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 2, 'ma_coefs': array([-0.64548069, -0.15856667])}","{'background': 'linear', 'slope': np.float64(-0.005755761885863407), 'intercept': 0.4058986695837189, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(358)], 'shift_magnitudes': [np.float64(3.29755112900218)], 'wrapper_event_label': 'mean_shift'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['triangular'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([175]), 'ends': array([221]), 'lengths': [46], 'magnitudes': [np.float64(3.9515276023751733)], 'magnitude_strengths': [2.1996316248992667], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,train,400
mean_shift+trend_shift,"mean_shift,trend_shift",train,ma,linear,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 4, 'ma_coefs': array([ 0.63879537,  0.67384723,  0.09765185, -0.06148785])}","{'background': 'linear', 'slope': np.float64(-0.007822745365358933), 'intercept': 0.44400175381536655, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(95)], 'shift_magnitudes': [np.float64(3.4366186722220795)], 'wrapper_event_label': 'mean_shift'}, {'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [160], 'shift_types': ['direction_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(-0.007822745365358933), 'intercept': 0.44400175381536655}}]",shift_shift,train,400
